Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code,Price_per_SqFt,Property_Size_Tier,Property_Age,Age_Group
PROP_06769,2026-03-03,1916337.0,4,3.5,3982,15928,2.0,1,1963,2017,Coastal Suburbs,20013,481.2,Large,63,Established
PROP_06770,2025-09-17,1126800.0,4,3.5,2880,8640,2.5,0,1983,2025,Metro City,10002,391.2,Medium,43,Established
PROP_06771,2025-09-13,718352.0,4,3.0,2584,10336,2.0,0,1966,0,Greenwood Valley,40082,278.0,Medium,60,Established
PROP_06772,2026-03-07,228480.0,4,2.0,1904,7616,1.0,0,1966,0,Coastal Suburbs,20013,120.0,Medium,60,Established
PROP_06773,2026-02-23,234016.0,1,1.5,1136,5680,1.5,0,1995,0,Metro City,10004,206.0,Small,31,Established
PROP_06774,2025-10-11,195490.0,1,2.0,1130,4520,1.5,0,2011,0,Coastal Suburbs,20011,173.0,Small,15,Mordern
PROP_06775,2026-03-08,849328.0,4,3.5,3896,23376,3.0,0,1958,0,Greenwood Valley,40082,218.0,Large,68,Established
PROP_06776,2026-02-03,151386.0,4,2.0,1097,5485,2.0,0,1961,0,Coastal Suburbs,20013,138.0,Small,65,Established
PROP_06777,2026-04-15,1380690.0,6,4.0,4002,12006,2.0,0,1953,0,Coastal Suburbs,20011,345.0,Large,73,Established
PROP_06778,2025-08-12,326278.0,4,1.0,1886,3772,1.0,0,1959,0,Metro City,10004,173.0,Medium,67,Established
PROP_06779,2026-05-22,307992.0,1,1.0,1252,3756,2.0,0,1964,0,Tech Park District,30046,246.0,Small,62,Established
PROP_06780,2026-05-24,177243.0,4,2.5,1035,4140,2.0,0,1996,2019,Metro City,10003,171.2,Small,30,Mordern
PROP_06781,2026-05-09,462090.0,1,2.5,2190,6570,2.0,0,2015,0,Coastal Suburbs,20011,211.0,Medium,11,Mordern
PROP_06782,2025-06-10,416250.0,1,1.5,1850,11100,2.0,0,1988,0,Metro City,10001,225.0,Medium,38,Established
PROP_06783,2025-12-10,409790.0,3,1.0,1906,11436,1.0,0,1962,2024,Greenwood Valley,40081,215.0,Medium,64,Established
PROP_06784,2026-03-26,1108637.0,6,2.5,2861,17166,2.5,0,1993,2016,Greenwood Valley,40081,387.5,Medium,33,Established
PROP_06785,2026-05-06,838494.0,5,3.5,3777,18885,2.0,0,1956,0,Tech Park District,30046,222.0,Large,70,Established
PROP_06786,2026-02-25,328965.0,3,2.5,1446,8676,1.5,0,2010,2025,Tech Park District,30045,227.5,Small,16,Mordern
PROP_06787,2025-06-23,294218.0,3,2.0,1874,3748,1.5,0,1974,0,Greenwood Valley,40081,157.0,Medium,52,Established
PROP_06788,2025-10-09,309624.0,2,2.5,1358,6790,2.0,0,1971,0,Tech Park District,30046,228.0,Small,55,Established
PROP_06789,2025-08-27,585897.0,3,2.0,2353,11765,1.5,0,2010,0,Greenwood Valley,40082,249.0,Medium,16,Mordern
PROP_06790,2025-07-01,309624.0,1,1.5,2037,10185,1.5,0,1962,0,Metro City,10004,152.0,Medium,64,Established
PROP_06791,2025-10-24,312130.0,3,2.5,1274,2548,2.0,0,1964,0,Tech Park District,30045,245.0,Small,62,Established
PROP_06792,2025-09-11,429070.0,3,1.0,2005,10025,2.0,0,2014,0,Greenwood Valley,40081,214.0,Medium,12,Mordern
PROP_06793,2026-05-23,1217232.0,4,3.5,3852,26964,2.0,0,1963,0,Metro City,10003,316.0,Large,63,Established
PROP_06794,2026-04-13,391776.0,3,1.5,1848,3696,2.0,0,2015,0,Tech Park District,30045,212.0,Medium,11,Mordern
PROP_06795,2025-10-17,173706.0,1,1.0,1326,2652,2.0,0,2009,0,Metro City,10002,131.0,Small,17,Mordern
PROP_06796,2025-06-28,186112.0,4,1.5,1454,8724,1.5,0,1987,0,Coastal Suburbs,20013,128.0,Small,39,Established
PROP_06797,2026-01-25,801940.0,4,3.0,3970,11910,3.0,0,2015,0,Coastal Suburbs,20011,202.0,Large,11,Mordern
PROP_06798,2026-05-02,1226847.0,6,3.5,4049,32392,3.0,0,2003,0,Greenwood Valley,40081,303.0,Large,23,Mordern
PROP_06799,2025-06-05,310960.0,4,1.5,2392,11960,2.0,0,1951,0,Greenwood Valley,40081,130.0,Medium,75,Established
PROP_06800,2025-07-05,138272.0,3,2.0,928,4640,1.5,0,1960,0,Tech Park District,30045,149.0,Small,66,Established
PROP_06801,2025-12-16,432322.0,2,1.0,1954,9770,1.0,0,1956,2024,Coastal Suburbs,20013,221.2,Medium,70,Established
PROP_06802,2026-05-05,463562.0,4,2.5,2218,4436,1.5,0,1965,0,Greenwood Valley,40081,209.0,Medium,61,Established
PROP_06803,2025-10-17,322530.0,2,1.0,1654,9924,1.5,0,1997,0,Tech Park District,30045,195.0,Medium,29,Mordern
PROP_06804,2026-05-06,268105.0,1,2.5,1247,6235,1.5,0,2015,0,Tech Park District,30045,215.0,Small,11,Mordern
PROP_06805,2026-05-04,176170.0,2,1.0,1115,2230,1.0,0,1957,0,Tech Park District,30045,158.0,Small,69,Established
PROP_06806,2025-12-02,442389.0,2,1.5,1851,3702,1.0,0,1977,0,Greenwood Valley,40081,239.0,Medium,49,Established
PROP_06807,2025-07-26,232750.0,2,2.5,950,4750,2.0,0,1993,0,Tech Park District,30045,245.0,Small,33,Established
PROP_06808,2025-06-10,360067.0,3,1.5,1231,2462,1.0,0,2001,2016,Coastal Suburbs,20013,292.5,Small,25,Mordern
PROP_06809,2025-10-28,178149.0,1,2.5,1381,4143,1.0,0,1950,0,Tech Park District,30045,129.0,Small,76,Established
PROP_06810,2026-04-29,967762.0,6,3.0,2797,13985,3.0,0,2014,0,Metro City,10003,346.0,Medium,12,Mordern
PROP_06811,2025-12-15,439560.0,1,2.0,2035,6105,1.0,0,2014,0,Metro City,10003,216.0,Medium,12,Mordern
PROP_06812,2025-09-27,505760.0,1,2.5,2320,4640,1.5,0,1999,0,Coastal Suburbs,20011,218.0,Medium,27,Mordern
PROP_06813,2025-12-12,299048.0,4,2.5,1289,2578,1.0,0,1971,0,Metro City,10002,232.0,Small,55,Established
PROP_06814,2026-02-16,2717936.0,6,7.5,4654,60502,4.0,0,1980,0,Metro City,10002,584.0,Large,46,Established
PROP_06815,2026-05-30,523476.0,3,2.0,2358,11790,1.5,0,2007,0,Greenwood Valley,40082,222.0,Medium,19,Mordern
PROP_06816,2025-07-21,425517.0,3,1.0,2117,8468,1.0,0,1992,0,Metro City,10002,201.0,Medium,34,Established
PROP_06817,2025-11-09,1114224.0,6,4.0,4008,28056,2.5,0,1973,0,Greenwood Valley,40082,278.0,Large,53,Established
PROP_06818,2026-02-04,184000.0,3,1.0,1150,3450,2.0,0,1966,2020,Metro City,10002,160.0,Small,60,Established
PROP_06819,2026-04-02,1474249.0,6,2.5,4481,26886,3.0,0,1991,0,Metro City,10002,329.0,Large,35,Established
PROP_06821,2025-07-16,152334.0,3,1.0,806,1612,2.0,0,1969,0,Greenwood Valley,40081,189.0,Small,57,Established
PROP_06822,2025-09-04,276122.0,3,1.0,1793,10758,1.5,0,1958,0,Coastal Suburbs,20012,154.0,Medium,68,Established
PROP_06823,2025-09-10,424840.0,2,1.0,1376,6880,1.0,0,1993,2025,Greenwood Valley,40082,308.8,Small,33,Established
PROP_06824,2026-02-12,856042.0,5,4.0,3674,29392,2.0,0,1953,0,Metro City,10004,233.0,Large,73,Established
PROP_06825,2026-01-21,1399799.0,5,3.5,4229,16916,3.0,0,1990,0,Coastal Suburbs,20013,331.0,Large,36,Established
PROP_06826,2026-03-15,373626.0,3,2.5,1887,7548,1.5,0,2000,0,Greenwood Valley,40081,198.0,Medium,26,Mordern
PROP_06827,2026-05-31,567273.0,6,3.5,2499,17493,2.5,0,1999,0,Tech Park District,30046,227.0,Medium,27,Mordern
PROP_06828,2025-06-12,494262.0,4,2.5,2034,10170,1.5,0,1992,0,Coastal Suburbs,20011,243.0,Medium,34,Established
PROP_06829,2025-06-21,1055945.0,4,4.0,2893,23144,2.5,0,1985,0,Coastal Suburbs,20011,365.0,Medium,41,Established
PROP_06830,2025-10-05,312250.0,4,1.0,1249,2498,1.0,0,2012,0,Tech Park District,30045,250.0,Small,14,Mordern
PROP_06831,2026-02-27,165376.0,3,2.0,1216,2432,1.0,0,1981,0,Coastal Suburbs,20013,136.0,Small,45,Established
PROP_06832,2025-11-04,275471.0,2,2.5,1357,8142,2.0,0,1968,0,Greenwood Valley,40082,203.0,Small,58,Established
PROP_06833,2025-11-18,126636.0,3,1.0,1038,2076,1.5,0,2007,0,Metro City,10003,122.0,Small,19,Mordern
PROP_06834,2026-02-06,350625.0,4,2.5,1275,6375,2.0,0,1972,2018,Metro City,10001,275.0,Small,54,Established
PROP_06835,2025-12-19,191055.0,3,1.5,1355,2710,1.5,0,1982,0,Tech Park District,30045,141.0,Small,44,Established
PROP_06836,2025-08-20,294816.0,1,2.5,1184,7104,2.0,0,1989,0,Metro City,10001,249.0,Small,37,Established
PROP_06837,2025-06-10,172032.0,3,2.5,1024,4096,1.0,0,1991,0,Tech Park District,30045,168.0,Small,35,Established
PROP_06838,2025-11-25,1062337.0,5,2.5,2485,12425,2.0,0,2010,2024,Tech Park District,30045,427.5,Medium,16,Mordern
PROP_06839,2026-05-17,286315.0,1,1.0,1655,9930,2.0,0,1997,0,Greenwood Valley,40082,173.0,Medium,29,Mordern
PROP_06840,2025-11-28,1083919.0,6,3.0,3463,10389,2.0,0,1956,0,Coastal Suburbs,20013,313.0,Large,70,Established
PROP_06841,2025-11-29,274720.0,2,1.0,1717,3434,1.0,0,1991,0,Coastal Suburbs,20012,160.0,Medium,35,Established
PROP_06842,2026-04-17,369410.0,3,2.5,2173,6519,2.0,0,1988,0,Coastal Suburbs,20013,170.0,Medium,38,Established
PROP_06843,2025-11-02,191177.0,1,2.0,881,3524,2.0,0,1996,0,Greenwood Valley,40081,217.0,Small,30,Mordern
PROP_06844,2025-09-29,368830.0,4,1.5,2395,11975,1.0,0,1986,0,Tech Park District,30046,154.0,Medium,40,Established
PROP_06845,2026-02-12,402320.0,3,1.5,1712,5136,1.0,0,1997,0,Coastal Suburbs,20013,235.0,Medium,29,Mordern
PROP_06846,2025-10-20,260520.0,2,2.0,1560,6240,2.0,0,1955,0,Greenwood Valley,40082,167.0,Medium,71,Established
PROP_06847,2025-07-02,484610.0,2,1.5,2107,8428,1.5,0,1997,0,Greenwood Valley,40082,230.0,Medium,29,Mordern
PROP_06848,2026-04-17,254144.0,4,2.5,1216,7296,1.5,0,1959,0,Metro City,10003,209.0,Small,67,Established
PROP_06849,2025-10-10,487620.0,1,2.0,2322,13932,1.5,0,1963,2019,Coastal Suburbs,20011,210.0,Medium,63,Established
PROP_06850,2025-12-16,1861200.0,6,4.0,3960,11880,2.0,0,2015,2025,Tech Park District,30045,470.0,Large,11,Mordern
PROP_06851,2025-06-16,177859.0,4,2.0,851,2553,2.0,0,1950,0,Tech Park District,30046,209.0,Small,76,Established
PROP_06852,2026-03-12,152902.0,1,2.0,859,3436,1.0,0,1955,0,Metro City,10001,178.0,Small,71,Established
PROP_06853,2025-10-22,238680.0,1,1.0,1836,9180,1.5,0,2013,0,Metro City,10001,130.0,Medium,13,Mordern
PROP_06854,2025-09-24,197566.0,2,2.5,1142,6852,1.0,0,1954,0,Greenwood Valley,40081,173.0,Small,72,Established
PROP_06855,2025-08-17,171045.0,1,2.5,905,2715,1.0,0,1969,0,Coastal Suburbs,20013,189.0,Small,57,Established
PROP_06856,2025-11-22,214704.0,2,2.5,1704,3408,1.0,0,1960,0,Metro City,10004,126.0,Medium,66,Established
PROP_06857,2025-12-19,194425.0,3,1.0,1111,2222,1.0,0,1956,0,Coastal Suburbs,20011,175.0,Small,70,Established
PROP_06858,2026-05-03,1100880.0,4,3.5,4170,16680,2.0,0,1968,0,Coastal Suburbs,20013,264.0,Large,58,Established
PROP_06859,2025-08-10,1037028.0,5,3.0,3884,27188,2.0,0,2011,0,Metro City,10001,267.0,Large,15,Mordern
PROP_06860,2025-07-15,1443868.0,4,4.0,4349,13047,2.5,0,1952,0,Coastal Suburbs,20011,332.0,Large,74,Established
PROP_06861,2025-12-13,511387.0,2,2.0,2098,8392,1.0,0,2013,2025,Tech Park District,30046,243.7,Medium,13,Mordern
PROP_06862,2026-02-22,519300.0,4,2.0,2308,11540,2.0,0,2011,0,Metro City,10001,225.0,Medium,15,Mordern
PROP_06863,2026-05-14,329175.0,1,1.5,1425,8550,1.0,0,1998,0,Metro City,10001,231.0,Small,28,Mordern
PROP_06864,2026-04-10,820260.0,5,3.0,2604,15624,2.0,0,1966,0,Greenwood Valley,40082,315.0,Medium,60,Established
PROP_06865,2026-04-17,370940.0,1,1.5,2182,13092,1.0,0,1959,0,Tech Park District,30046,170.0,Medium,67,Established
PROP_06866,2026-05-18,437972.0,1,2.5,1964,5892,1.5,0,1967,0,Coastal Suburbs,20013,223.0,Medium,59,Established
PROP_06867,2025-09-25,362270.0,3,2.5,2131,6393,2.0,0,1967,0,Coastal Suburbs,20011,170.0,Medium,59,Established
PROP_06868,2025-12-31,171743.0,4,1.5,1201,2402,1.0,0,1990,0,Metro City,10004,143.0,Small,36,Established
PROP_06869,2025-10-02,420468.0,4,2.0,1894,7576,1.5,0,2013,0,Tech Park District,30046,222.0,Medium,13,Mordern
PROP_06870,2026-03-21,745620.0,5,4.0,3655,29240,3.0,0,2014,0,Greenwood Valley,40082,204.0,Large,12,Mordern
PROP_06871,2025-08-18,406700.0,1,2.5,2324,9296,1.0,0,1995,0,Metro City,10001,175.0,Medium,31,Established
PROP_06872,2026-01-05,1080445.0,5,2.5,3845,30760,3.0,0,1961,0,Coastal Suburbs,20012,281.0,Large,65,Established
PROP_06873,2025-11-07,500534.0,2,1.0,1575,3150,2.0,1,1955,0,Tech Park District,30046,317.8,Medium,71,Established
PROP_06874,2026-04-06,239844.0,4,2.5,1738,10428,2.0,0,2013,0,Greenwood Valley,40082,138.0,Medium,13,Mordern
PROP_06875,2025-11-16,307318.0,1,1.5,1342,6710,2.0,0,1955,0,Coastal Suburbs,20011,229.0,Small,71,Established
PROP_06876,2026-01-16,547754.0,5,3.5,2659,13295,2.5,0,1973,0,Metro City,10002,206.0,Medium,53,Established
PROP_06877,2026-03-05,308355.0,4,1.5,1685,5055,2.0,0,1991,0,Metro City,10001,183.0,Medium,35,Established
PROP_06878,2025-08-07,289344.0,4,1.5,1507,7535,2.0,0,1963,0,Metro City,10003,192.0,Medium,63,Established
PROP_06879,2025-09-14,1209930.0,4,4.0,2602,15612,3.0,0,1963,2023,Metro City,10001,465.0,Medium,63,Established
PROP_06880,2026-05-01,383418.0,4,1.0,1611,8055,1.5,0,1996,0,Greenwood Valley,40082,238.0,Medium,30,Mordern
PROP_06881,2025-08-10,368252.0,2,2.0,1913,11478,1.5,0,1972,2024,Metro City,10002,192.5,Medium,54,Established
PROP_06882,2026-03-25,115902.0,2,1.0,846,3384,1.5,0,1968,0,Greenwood Valley,40082,137.0,Small,58,Established
PROP_06883,2026-03-05,406500.0,1,2.0,1355,8130,1.0,0,1974,2016,Tech Park District,30045,300.0,Small,52,Established
PROP_06884,2026-05-17,396400.0,4,2.5,1982,9910,1.0,0,2010,0,Metro City,10004,200.0,Medium,16,Mordern
PROP_06885,2025-09-12,270981.0,2,1.5,955,3820,2.0,0,2003,2024,Coastal Suburbs,20013,283.7,Small,23,Mordern
PROP_06886,2025-08-10,204530.0,4,1.5,904,4520,1.0,0,2007,2023,Coastal Suburbs,20013,226.2,Small,19,Mordern
PROP_06887,2025-11-06,248471.0,4,2.5,1479,8874,1.5,1,1957,0,Coastal Suburbs,20012,168.0,Small,69,Established
PROP_06888,2026-05-19,201938.0,2,2.5,1507,7535,2.0,0,2014,0,Greenwood Valley,40082,134.0,Medium,12,Mordern
PROP_06889,2026-05-28,172935.0,4,2.0,915,3660,1.0,0,1987,0,Coastal Suburbs,20013,189.0,Small,39,Established
PROP_06891,2025-08-09,224082.0,2,1.0,1062,5310,1.0,0,2011,0,Metro City,10002,211.0,Small,15,Mordern
PROP_06892,2026-01-07,881084.0,5,3.5,3611,25277,2.0,0,1967,0,Coastal Suburbs,20012,244.0,Large,59,Established
PROP_06893,2025-08-14,210367.0,4,2.0,997,3988,1.5,0,1983,0,Metro City,10001,211.0,Small,43,Established
PROP_06894,2026-05-02,1184372.0,5,4.0,4174,29218,2.0,0,1993,2019,Metro City,10002,283.7,Large,33,Established
PROP_06895,2026-03-17,347360.0,4,1.0,2171,4342,1.5,0,1951,0,Metro City,10003,160.0,Medium,75,Established
PROP_06896,2025-08-20,160718.0,3,1.5,986,1972,1.0,0,1957,0,Tech Park District,30046,163.0,Small,69,Established
PROP_06897,2025-11-10,1573572.0,5,3.0,4323,21615,2.0,0,1992,0,Metro City,10003,364.0,Large,34,Established
PROP_06898,2025-07-05,1852673.0,6,3.5,3998,11994,2.0,1,1983,0,Greenwood Valley,40081,463.4,Large,43,Established
PROP_06899,2026-03-13,555390.0,3,2.5,2295,6885,1.5,0,1956,0,Greenwood Valley,40081,242.0,Medium,70,Established
PROP_06900,2026-02-28,263520.0,4,1.5,1220,3660,2.0,0,2011,0,Coastal Suburbs,20012,216.0,Small,15,Mordern
PROP_06901,2025-07-31,281610.0,4,2.0,1512,9072,2.0,0,1976,2020,Metro City,10004,186.2,Medium,50,Established
PROP_06902,2025-09-03,329928.0,2,1.5,1864,11184,1.5,0,1981,0,Greenwood Valley,40082,177.0,Medium,45,Established
PROP_06903,2025-11-10,242190.0,1,1.5,1495,7475,2.0,0,2006,0,Greenwood Valley,40082,162.0,Small,20,Mordern
PROP_06904,2025-08-14,251842.0,4,1.5,1066,5330,1.5,0,1952,2021,Greenwood Valley,40081,236.2,Small,74,Established
PROP_06906,2025-11-11,475794.0,3,2.5,1958,5874,2.0,0,1950,0,Tech Park District,30046,243.0,Medium,76,Established
PROP_06907,2025-12-29,463505.0,1,1.0,2261,13566,1.5,0,1978,0,Greenwood Valley,40081,205.0,Medium,48,Established
PROP_06908,2025-12-28,159885.0,4,2.0,836,5016,1.5,0,1990,2019,Coastal Suburbs,20013,191.2,Small,36,Established
PROP_06909,2025-11-03,378056.0,1,1.0,1287,7722,1.0,0,1984,2018,Metro City,10001,293.7,Small,42,Established
PROP_06910,2026-01-13,294138.0,1,1.0,1257,2514,1.0,0,1968,0,Greenwood Valley,40081,234.0,Small,58,Established
PROP_06911,2026-04-23,1534674.0,5,4.0,3062,12248,2.5,1,1999,0,Tech Park District,30046,501.2,Large,27,Mordern
PROP_06912,2025-10-19,371842.0,4,1.5,2089,4178,2.0,0,1982,0,Greenwood Valley,40082,178.0,Medium,44,Established
PROP_06913,2025-08-17,874152.0,5,2.5,4104,12312,3.0,0,1996,0,Tech Park District,30046,213.0,Large,30,Mordern
PROP_06914,2025-09-05,752724.0,6,4.0,2436,7308,2.0,0,1968,0,Greenwood Valley,40081,309.0,Medium,58,Established
PROP_06915,2025-07-25,398391.0,3,2.0,2177,4354,2.0,0,1963,0,Tech Park District,30046,183.0,Medium,63,Established
PROP_06916,2025-08-07,336622.0,3,1.5,2354,7062,1.0,0,1973,0,Coastal Suburbs,20012,143.0,Medium,53,Established
PROP_06917,2025-09-03,434280.0,1,1.0,2310,4620,1.0,0,1956,0,Tech Park District,30045,188.0,Medium,70,Established
PROP_06918,2025-06-14,1520169.0,5,3.5,4011,32088,2.5,0,1996,0,Greenwood Valley,40081,379.0,Large,30,Mordern
PROP_06919,2026-04-10,332460.0,2,2.5,1847,3694,1.5,0,1973,0,Greenwood Valley,40081,180.0,Medium,53,Established
PROP_06920,2026-04-12,481062.0,1,1.0,1790,3580,2.0,0,1964,2023,Greenwood Valley,40081,268.7,Medium,62,Established
PROP_06921,2025-10-15,1863886.0,5,3.5,3318,26544,3.0,1,2014,2020,Greenwood Valley,40081,561.7,Large,12,Mordern
PROP_06922,2026-04-07,310500.0,2,1.0,1380,5520,1.5,0,1989,0,Metro City,10004,225.0,Small,37,Established
PROP_06923,2026-03-18,294561.0,3,2.5,1423,4269,2.0,0,1997,0,Coastal Suburbs,20011,207.0,Small,29,Mordern
PROP_06924,2026-04-10,1296999.0,6,3.0,3573,14292,3.0,0,1951,0,Tech Park District,30045,363.0,Large,75,Established
PROP_06925,2025-09-27,560142.0,1,1.5,2277,11385,2.0,0,1967,0,Tech Park District,30046,246.0,Medium,59,Established
PROP_06926,2026-04-02,1537558.0,5,4.0,3308,13232,2.0,1,1986,0,Tech Park District,30045,464.8,Large,40,Established
PROP_06927,2025-09-27,409117.0,4,2.5,1566,9396,2.0,0,2012,2021,Coastal Suburbs,20011,261.2,Medium,14,Mordern
PROP_06928,2025-09-27,296582.0,4,2.5,1342,2684,1.0,0,2004,0,Coastal Suburbs,20012,221.0,Small,22,Mordern
PROP_06929,2026-05-18,1112265.0,5,3.5,3531,28248,2.0,0,1951,0,Metro City,10001,315.0,Large,75,Established
PROP_06930,2025-06-14,340992.0,3,1.0,2304,4608,1.5,0,2006,0,Tech Park District,30045,148.0,Medium,20,Mordern
PROP_06931,2025-12-01,1010743.0,6,4.0,2741,21928,2.0,0,2014,2022,Tech Park District,30046,368.7,Medium,12,Mordern
PROP_06932,2025-07-11,157302.0,1,1.0,971,5826,1.5,0,1979,0,Greenwood Valley,40082,162.0,Small,47,Established
PROP_06933,2026-05-19,151375.0,4,1.5,875,4375,1.0,0,1965,0,Coastal Suburbs,20012,173.0,Small,61,Established
PROP_06934,2026-01-31,426888.0,2,1.5,2156,6468,1.0,0,1993,0,Greenwood Valley,40082,198.0,Medium,33,Established
PROP_06935,2025-08-08,795866.0,5,2.5,3719,26033,2.0,0,2011,0,Tech Park District,30045,214.0,Large,15,Mordern
PROP_06936,2026-02-13,251872.0,1,2.0,1852,9260,1.0,0,1961,0,Tech Park District,30046,136.0,Medium,65,Established
PROP_06937,2026-04-06,177552.0,2,1.0,1233,2466,1.0,0,1999,0,Coastal Suburbs,20013,144.0,Small,27,Mordern
PROP_06938,2026-01-27,153153.0,4,1.0,819,4095,2.0,0,1980,0,Metro City,10003,187.0,Small,46,Established
PROP_06939,2026-05-31,745996.0,4,3.5,3161,15805,2.0,0,1969,0,Coastal Suburbs,20012,236.0,Large,57,Established
PROP_06940,2026-04-29,203710.0,3,1.0,1567,4701,2.0,0,1972,0,Tech Park District,30045,130.0,Medium,54,Established
PROP_06941,2025-12-09,415856.0,4,1.0,2212,11060,1.5,0,1977,0,Greenwood Valley,40082,188.0,Medium,49,Established
PROP_06942,2025-09-03,181749.0,1,2.5,1289,6445,1.5,0,1983,0,Metro City,10002,141.0,Small,43,Established
PROP_06943,2025-12-16,217346.0,2,1.0,1437,4311,1.0,0,1999,2019,Coastal Suburbs,20013,151.2,Small,27,Mordern
PROP_06944,2026-02-07,378180.0,3,2.5,1910,5730,1.5,0,1994,0,Metro City,10003,198.0,Medium,32,Established
PROP_06945,2026-01-29,273376.0,4,2.0,1099,5495,1.5,0,1981,2021,Coastal Suburbs,20013,248.7,Small,45,Established
PROP_06946,2025-08-10,359948.0,2,2.5,1682,8410,1.0,0,1976,0,Metro City,10001,214.0,Medium,50,Established
PROP_06947,2025-08-23,362070.0,4,2.0,1341,2682,1.5,0,2000,2024,Greenwood Valley,40081,270.0,Small,26,Mordern
PROP_06948,2025-09-07,537684.0,6,3.5,2422,19376,2.0,0,1987,0,Greenwood Valley,40081,222.0,Medium,39,Established
PROP_06949,2025-09-24,196928.0,4,2.0,1448,7240,1.0,0,1980,0,Greenwood Valley,40082,136.0,Small,46,Established
PROP_06950,2025-06-17,336268.0,4,2.5,1555,6220,2.0,0,1963,2025,Coastal Suburbs,20013,216.2,Medium,63,Established
PROP_06951,2025-12-27,1248690.0,6,3.0,3890,23340,2.0,0,1979,0,Coastal Suburbs,20013,321.0,Large,47,Established
PROP_06952,2025-06-08,287856.0,1,1.0,1999,9995,1.0,0,1983,0,Greenwood Valley,40082,144.0,Medium,43,Established
PROP_06954,2025-12-29,1093382.0,4,2.5,2906,11624,2.5,0,2007,2021,Metro City,10004,376.2,Medium,19,Mordern
PROP_06955,2025-09-22,287893.0,2,2.0,1291,2582,1.0,0,1977,0,Greenwood Valley,40081,223.0,Small,49,Established
PROP_06956,2026-05-10,1624282.0,5,4.0,4343,30401,3.0,0,2013,0,Tech Park District,30046,374.0,Large,13,Mordern
PROP_06957,2025-09-12,205169.0,4,2.0,1031,4124,2.0,0,1963,0,Greenwood Valley,40081,199.0,Small,63,Established
PROP_06958,2025-09-13,413952.0,3,1.0,1848,3696,2.0,0,1968,0,Greenwood Valley,40081,224.0,Medium,58,Established
PROP_06959,2025-07-04,205545.0,2,1.0,965,1930,2.0,0,1964,0,Greenwood Valley,40082,213.0,Small,62,Established
PROP_06960,2025-08-30,204714.0,2,1.0,918,1836,1.0,0,1956,0,Coastal Suburbs,20012,223.0,Small,70,Established
PROP_06961,2026-01-11,169799.0,2,2.5,889,4445,1.0,0,1991,0,Metro City,10003,191.0,Small,35,Established
PROP_06962,2026-04-12,873525.0,4,3.0,3065,24520,2.0,0,1955,0,Metro City,10003,285.0,Large,71,Established
PROP_06963,2026-02-06,213495.0,1,2.0,1655,9930,2.0,0,1985,0,Metro City,10001,129.0,Medium,41,Established
PROP_06964,2026-05-19,197392.0,2,2.0,949,2847,1.0,0,1965,0,Tech Park District,30046,208.0,Small,61,Established
PROP_06965,2025-11-14,403781.0,2,2.5,1475,7375,2.0,0,2011,2020,Coastal Suburbs,20013,273.7,Small,15,Mordern
PROP_06966,2026-01-21,196595.0,4,1.0,959,4795,2.0,0,2005,0,Tech Park District,30045,205.0,Small,21,Mordern
PROP_06967,2025-10-05,174324.0,3,2.0,876,3504,2.0,0,1994,0,Tech Park District,30045,199.0,Small,32,Established
PROP_06968,2026-01-05,925344.0,6,3.0,3808,19040,2.0,0,1959,0,Greenwood Valley,40082,243.0,Large,67,Established
PROP_06969,2025-12-25,1591773.0,5,2.5,3567,14268,3.0,0,1997,2023,Greenwood Valley,40081,446.2,Large,29,Mordern
PROP_06970,2025-06-22,279752.0,3,1.0,1496,5984,1.5,0,1984,0,Tech Park District,30046,187.0,Small,42,Established
PROP_06971,2026-04-08,458790.0,4,2.5,1865,5595,1.0,0,1984,0,Coastal Suburbs,20011,246.0,Medium,42,Established
PROP_06972,2025-12-12,121578.0,4,2.0,881,3524,2.0,0,2006,0,Coastal Suburbs,20013,138.0,Small,20,Mordern
