Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code
PROP_04901,2026-01-24,385006,3,1.5,2362,14172,1.5,0,2001,0,Metro City,10003
PROP_04902,2025-06-26,355644,3,1.0,1998,11988,1.0,0,1979,0,Greenwood Valley,40081
PROP_04903,2025-07-22,474000,3,1.5,1975,11850,1.0,0,2008,0,Tech Park District,30045
PROP_04904,2025-08-29,167258,4,1.0,919,1838,1.0,0,2013,0,Tech Park District,30046
PROP_04905,2025-06-21,462950,4,1.5,1970,5910,1.0,0,2010,0,Metro City,10004
PROP_04906,2025-10-27,311661,1,1.0,1649,4947,2.0,0,2002,0,Tech Park District,30046
PROP_04907,2025-12-02,308428,1,2.5,1858,11148,1.0,0,1996,0,Greenwood Valley,40081
PROP_04908,2026-05-13,265655,4,1.5,1742,10452,1.5,0,1983,2025,Coastal Suburbs,20013
PROP_04909,2025-11-08,4962606,6,7.5,8465,126975,2.5,0,1974,2025,Metro City,10002
PROP_04910,2026-01-05,202699,1,2.0,1259,3777,1.0,0,1992,0,Greenwood Valley,40081
PROP_04911,2025-07-30,326697,3,2.0,2317,9268,1.0,0,1981,0,Greenwood Valley,40082
PROP_04912,2025-07-19,1267950,4,3.5,3950,19750,2.0,0,1962,0,Tech Park District,30046
PROP_04913,2025-06-24,237020,2,1.5,1693,10158,1.0,0,1968,0,Metro City,10001
PROP_04914,2025-06-05,799876,5,3.0,2597,15582,3.0,0,2010,0,Metro City,10003
PROP_04915,2025-08-10,319410,1,2.5,2028,10140,1.0,0,2005,2023,Greenwood Valley,40082
PROP_04916,2026-05-06,417456,4,2.0,2007,6021,2.0,0,1963,0,Coastal Suburbs,20012
PROP_04917,2026-04-28,199125,1,1.5,1475,7375,1.0,0,1975,0,Metro City,10004
PROP_04918,2025-08-27,384500,4,2.5,1538,9228,2.0,0,1980,0,Greenwood Valley,40082
PROP_04919,2025-11-16,251450,4,1.0,1070,4280,1.5,0,1994,0,Greenwood Valley,40081
PROP_04920,2025-12-01,352325,4,1.5,1658,6632,1.0,0,1984,2020,Coastal Suburbs,20013
PROP_04921,2026-01-11,311328,2,2.0,2208,8832,2.0,0,1957,0,Tech Park District,30045
PROP_04922,2026-04-15,343500,4,2.5,2290,6870,1.5,0,1974,2024,Greenwood Valley,40081
PROP_04923,2025-10-16,934919,4,3.0,2650,7950,2.5,1,2000,0,Metro City,10004
PROP_04924,2025-07-18,253590,1,1.0,1070,5350,2.0,0,1967,0,Tech Park District,30045
PROP_04925,2025-12-08,411215,2,2.0,1895,9475,1.5,0,1955,0,Greenwood Valley,40082
PROP_04926,2025-11-23,201434,4,1.5,1334,5336,1.0,0,1990,0,Metro City,10001
PROP_04927,2025-09-02,951117,5,3.0,3139,18834,2.0,0,1983,0,Metro City,10002
PROP_04928,2025-07-29,881832,5,3.5,2534,12670,2.0,0,1960,0,Greenwood Valley,40082
PROP_04929,2025-12-23,287730,4,1.5,1668,6672,1.5,0,1970,2018,Coastal Suburbs,20012
PROP_04930,2025-12-22,224532,3,1.0,1458,5832,1.5,0,1965,0,Tech Park District,30046
PROP_04931,2026-01-20,498480,4,1.5,2010,4020,1.0,0,1970,0,Metro City,10001
PROP_04932,2025-10-18,386382,2,1.0,1814,3628,2.0,0,1953,0,Greenwood Valley,40082
PROP_04933,2025-12-15,466702,3,2.0,2038,6114,1.5,0,2010,0,Coastal Suburbs,20011
PROP_04934,2026-05-20,367212,3,2.0,1724,3448,2.0,0,1984,0,Tech Park District,30046
PROP_04935,2026-01-31,145304,4,2.5,886,3544,1.0,0,1961,0,Greenwood Valley,40082
PROP_04936,2026-01-02,240912,3,2.0,1434,4302,2.0,0,1998,0,Metro City,10004
PROP_04937,2026-04-29,307181,1,2.0,1143,6858,2.0,0,1991,2020,Coastal Suburbs,20012
PROP_04938,2025-08-25,167025,1,2.5,1275,2550,1.5,0,1998,0,Greenwood Valley,40081
PROP_04939,2025-07-28,281952,4,2.5,1602,8010,1.5,0,1962,0,Coastal Suburbs,20012
PROP_04940,2025-08-07,450870,3,1.0,1995,7980,2.0,0,1987,0,Tech Park District,30045
PROP_04941,2026-05-23,707272,6,2.5,3352,26816,2.5,0,1952,0,Metro City,10001
PROP_04942,2025-07-01,284648,3,2.5,1288,7728,1.0,0,1981,0,Greenwood Valley,40081
PROP_04943,2025-08-21,432456,3,1.0,1948,5844,1.0,0,1981,0,Metro City,10004
PROP_04944,2025-07-24,382398,3,1.0,2346,4692,1.5,0,1989,0,Tech Park District,30046
PROP_04945,2025-12-31,328765,3,1.0,1399,8394,2.0,0,1964,0,Metro City,10001
PROP_04946,2026-03-30,1807923,4,2.5,3878,15512,2.0,1,2013,0,Coastal Suburbs,20012
PROP_04947,2026-02-03,156100,2,1.0,1115,3345,2.0,0,2012,0,Coastal Suburbs,20013
PROP_04948,2026-03-19,1078668,5,3.0,2988,17928,2.0,0,1982,0,Metro City,10001
PROP_04949,2026-05-14,347142,1,1.5,1454,7270,1.5,0,1985,2020,Coastal Suburbs,20013
PROP_04950,2026-01-11,939962,4,4.0,3574,21444,2.0,0,1981,0,Greenwood Valley,40081
PROP_04951,2025-09-01,238476,1,1.5,1169,3507,1.0,0,1998,0,Coastal Suburbs,20011
PROP_04952,2026-04-09,431766,3,1.0,1734,5202,1.0,0,1960,0,Tech Park District,30045
PROP_04953,2025-12-12,181248,2,2.0,1024,3072,2.0,0,1995,0,Metro City,10002
PROP_04954,2025-12-01,161381,2,1.5,863,5178,1.0,0,1954,0,Greenwood Valley,40082
PROP_04955,2026-04-10,395428,4,2.5,1892,7568,1.0,0,1993,0,Coastal Suburbs,20013
PROP_04956,2025-06-15,464641,3,1.5,2029,10145,1.0,0,1974,0,Tech Park District,30046
PROP_04957,2026-05-17,3353199,8,5.0,5331,63972,4.0,0,1978,0,Coastal Suburbs,20011
PROP_04958,2025-08-06,159983,2,1.0,1019,5095,1.5,0,2003,0,Tech Park District,30045
PROP_04959,2026-02-03,210782,3,2.5,871,3484,1.5,0,1961,0,Greenwood Valley,40082
PROP_04960,2026-02-05,1431300,4,3.0,3900,23400,2.0,0,1997,0,Metro City,10002
PROP_04961,2025-07-28,438588,3,1.0,2358,4716,2.0,0,1960,0,Metro City,10002
PROP_04962,2025-12-28,635725,2,1.0,2155,6465,1.0,0,1979,2024,Coastal Suburbs,20012
PROP_04963,2026-01-12,428175,1,2.5,1903,9515,2.0,0,2003,0,Coastal Suburbs,20011
PROP_04964,2025-06-24,478250,4,2.0,1913,11478,1.5,0,2007,0,Greenwood Valley,40081
PROP_04965,2025-07-03,193248,3,1.0,976,1952,1.0,0,1976,0,Greenwood Valley,40081
PROP_04966,2025-10-12,467291,2,1.5,1707,6828,1.0,0,1987,2022,Coastal Suburbs,20012
PROP_04967,2026-05-02,220320,1,1.0,1296,2592,1.5,0,1975,0,Coastal Suburbs,20013
PROP_04968,2025-11-08,862844,6,4.0,3958,19790,3.0,0,1993,0,Greenwood Valley,40081
PROP_04969,2025-06-07,1018908,6,3.5,4092,20460,3.0,0,2003,0,Greenwood Valley,40082
PROP_04970,2026-05-27,225480,1,1.0,1879,3758,1.0,0,1975,0,Greenwood Valley,40081
PROP_04971,2026-05-14,367164,3,1.5,1953,3906,1.0,0,2008,0,Greenwood Valley,40081
PROP_04972,2026-02-24,469839,2,1.0,2361,7083,2.0,0,1984,0,Metro City,10003
PROP_04973,2026-03-23,212660,1,2.5,868,1736,1.0,0,1968,0,Coastal Suburbs,20011
PROP_04974,2026-03-17,493748,1,1.5,2329,4658,1.0,0,1962,0,Coastal Suburbs,20013
PROP_04975,2025-09-23,989808,6,4.0,3639,25473,2.5,0,1969,0,Greenwood Valley,40081
PROP_04976,2026-05-09,945252,5,4.0,3388,10164,2.0,0,1992,0,Greenwood Valley,40082
PROP_04977,2025-11-21,273234,2,2.5,1469,4407,1.0,0,2011,0,Tech Park District,30045
PROP_04978,2026-02-21,299060,1,2.5,1574,4722,1.0,0,2008,2021,Coastal Suburbs,20013
PROP_04979,2026-02-23,1669269,5,3.0,2741,16446,3.0,1,1977,2016,Metro City,10003
PROP_04980,2026-05-19,252971,4,2.5,1257,2514,1.5,0,1969,2021,Metro City,10004
PROP_04981,2026-05-25,196320,2,2.5,1227,7362,1.0,0,1963,2024,Greenwood Valley,40082
PROP_04982,2026-04-13,335101,3,2.5,1937,11622,1.0,0,1979,0,Metro City,10001
PROP_04983,2025-07-19,328032,3,1.5,2144,6432,1.0,0,1968,0,Tech Park District,30046
PROP_04984,2026-01-08,261267,3,1.5,1193,2386,1.5,0,1993,0,Metro City,10001
PROP_04985,2026-05-05,715310,4,1.0,2094,6282,1.5,1,1983,0,Greenwood Valley,40082
PROP_04986,2025-10-06,352773,3,1.5,2063,12378,2.0,0,1953,0,Coastal Suburbs,20011
PROP_04987,2026-02-02,266072,3,2.5,1684,10104,1.0,0,2000,0,Metro City,10004
PROP_04988,2025-11-25,476292,3,1.0,2089,4178,1.5,0,2004,0,Greenwood Valley,40082
PROP_04989,2026-05-06,1150688,6,4.0,3736,29888,3.0,0,1988,0,Tech Park District,30046
PROP_04990,2026-05-13,454536,1,1.5,1926,5778,1.5,0,1988,0,Coastal Suburbs,20012
PROP_04991,2026-04-25,413130,3,2.0,1758,8790,1.0,0,1971,0,Tech Park District,30045
PROP_04992,2025-12-15,214199,4,1.5,1541,4623,2.0,0,1980,0,Metro City,10002
PROP_04993,2025-08-16,1153320,4,3.5,4119,32952,2.5,0,1970,0,Tech Park District,30045
PROP_04994,2026-03-13,3012402,9,5.0,6049,72588,3.0,0,1955,0,Greenwood Valley,40081
PROP_04995,2026-04-10,214232,1,1.5,878,3512,1.0,0,2009,0,Metro City,10002
PROP_04996,2025-06-28,382577,2,1.0,1538,4614,1.0,0,1957,2025,Metro City,10001
PROP_04997,2025-06-06,391092,4,1.5,1794,3588,2.0,0,1975,0,Tech Park District,30046
PROP_04998,2026-04-26,367080,1,2.5,1596,7980,2.0,0,1967,0,Tech Park District,30046
PROP_04999,2025-08-20,224020,4,2.0,974,2922,1.5,0,2010,2023,Metro City,10004
PROP_05000,2026-02-14,306675,1,2.0,1044,4176,1.0,0,2006,2024,Metro City,10003
PROP_05001,2026-01-27,1235872,4,3.5,3511,17555,2.0,0,1976,0,Greenwood Valley,40081
PROP_05002,2026-02-09,199589,2,1.0,1181,3543,1.5,0,1977,0,Greenwood Valley,40082
PROP_05003,2025-08-24,225758,4,2.5,914,2742,2.0,0,1954,0,Greenwood Valley,40081
PROP_05004,2025-07-09,1234324,5,2.5,3391,10173,2.5,0,2006,0,Greenwood Valley,40081
PROP_05005,2026-02-07,151920,4,2.5,844,1688,1.5,0,1958,0,Greenwood Valley,40081
PROP_05006,2025-11-12,5137300,8,4.5,7175,107625,3.0,0,1955,0,Tech Park District,30045
PROP_05007,2025-10-02,288408,2,1.5,1464,5856,1.5,0,1963,0,Greenwood Valley,40081
PROP_05008,2025-11-17,3258282,6,4.5,6278,69058,2.5,0,1984,0,Tech Park District,30046
PROP_05009,2025-10-21,823500,4,4.0,3294,9882,2.0,0,1981,0,Metro City,10004
PROP_05010,2025-06-26,1043298,4,2.5,3501,28008,2.0,0,1982,0,Tech Park District,30046
PROP_05011,2026-02-15,223104,3,2.5,996,3984,1.0,0,1964,0,Tech Park District,30045
PROP_05012,2025-09-23,384560,3,1.0,2090,10450,2.0,0,1962,0,Metro City,10003
PROP_05013,2026-03-09,298920,1,1.5,1504,7520,1.0,0,1971,2020,Metro City,10004
PROP_05014,2026-04-26,458745,1,2.5,1799,7196,2.0,0,1954,2016,Greenwood Valley,40081
PROP_05015,2025-12-11,1542490,6,4.0,4226,33808,2.5,0,2006,0,Metro City,10002
PROP_05016,2025-12-24,346038,1,2.5,1498,7490,1.0,0,2002,0,Tech Park District,30046
PROP_05017,2025-09-29,211328,3,1.0,1664,4992,2.0,0,1972,0,Greenwood Valley,40082
PROP_05018,2025-07-11,378976,2,2.0,1822,7288,1.5,0,1965,0,Metro City,10003
PROP_05019,2026-01-22,1008722,6,2.5,3527,17635,3.0,0,1954,0,Metro City,10003
PROP_05020,2026-01-14,1237275,4,2.5,4230,12690,2.5,0,1963,2025,Coastal Suburbs,20012
PROP_05021,2026-03-21,325022,3,1.0,1994,5982,1.5,0,1998,0,Metro City,10003
PROP_05022,2026-01-16,747782,6,3.5,3446,20676,2.0,0,2015,0,Coastal Suburbs,20011
PROP_05023,2025-07-16,248281,2,2.0,1135,3405,1.0,0,1965,2020,Tech Park District,30045
PROP_05024,2026-02-11,272822,3,2.0,1789,10734,2.0,0,1982,2025,Coastal Suburbs,20011
PROP_05025,2026-01-15,796897,6,3.0,2471,14826,3.0,0,1993,2020,Coastal Suburbs,20011
PROP_05026,2025-11-09,366587,3,2.0,2119,4238,1.0,0,2008,0,Coastal Suburbs,20013
PROP_05027,2025-07-31,578981,4,2.0,1971,3942,1.5,0,2003,2018,Tech Park District,30045
PROP_05028,2026-02-10,276330,1,1.5,906,1812,2.0,0,1957,2022,Greenwood Valley,40081
PROP_05029,2026-05-01,867570,4,3.5,2629,7887,2.0,0,1952,0,Coastal Suburbs,20011
PROP_05030,2025-06-10,987072,5,3.0,3104,21728,2.0,0,1996,0,Greenwood Valley,40081
PROP_05031,2025-07-23,344810,1,1.0,1682,8410,1.5,0,2004,0,Metro City,10004
PROP_05032,2025-12-24,156087,1,1.0,1107,5535,2.0,0,2002,0,Tech Park District,30045
PROP_05033,2025-12-29,380712,2,2.0,1330,3990,2.0,0,1962,2024,Coastal Suburbs,20012
PROP_05034,2025-06-19,991530,6,3.0,2874,20118,2.5,0,1980,0,Greenwood Valley,40081
PROP_05035,2026-03-13,267919,3,1.5,1121,6726,1.5,0,2001,0,Metro City,10003
PROP_05036,2026-03-09,881090,4,3.5,4298,12894,3.0,0,1970,0,Greenwood Valley,40082
PROP_05037,2025-06-01,351378,4,2.5,1458,5832,2.0,0,1964,0,Greenwood Valley,40081
PROP_05038,2025-07-17,304861,1,1.5,1343,2686,2.0,0,1990,0,Tech Park District,30046
PROP_05039,2026-04-06,3581409,7,7.5,5109,61308,2.5,0,1953,0,Greenwood Valley,40082
PROP_05040,2026-04-13,146720,2,1.0,1120,2240,2.0,0,1953,0,Coastal Suburbs,20012
PROP_05041,2026-04-23,263670,2,2.0,1870,9350,1.0,0,1962,0,Metro City,10002
PROP_05042,2025-11-03,461840,1,1.0,2008,4016,1.0,0,1993,2025,Tech Park District,30045
PROP_05043,2026-02-16,230946,3,2.5,1262,7572,2.0,0,1991,0,Coastal Suburbs,20013
PROP_05044,2026-03-15,277969,4,1.5,1193,2386,1.0,0,1979,0,Greenwood Valley,40081
PROP_05045,2025-09-14,181794,1,1.0,1478,2956,2.0,0,2008,0,Greenwood Valley,40082
PROP_05046,2026-05-02,1130714,6,3.0,4082,12246,2.5,0,2000,0,Coastal Suburbs,20011
PROP_05047,2026-05-10,296875,2,1.0,926,1852,1.0,1,2006,0,Tech Park District,30046
PROP_05048,2026-01-20,402265,1,2.0,1871,11226,1.0,0,1994,0,Coastal Suburbs,20012
PROP_05049,2025-11-22,279620,4,2.0,1364,6820,1.5,0,2002,0,Metro City,10004
PROP_05050,2025-12-04,927956,4,4.0,3055,15275,2.5,0,1974,2018,Greenwood Valley,40082
PROP_05051,2025-06-28,552194,4,3.0,2533,17731,3.0,0,1967,0,Tech Park District,30045
PROP_05052,2025-09-23,159942,1,2.0,874,1748,1.0,0,1988,0,Tech Park District,30045
PROP_05053,2026-01-19,477252,1,1.0,1964,7856,1.0,0,1983,0,Coastal Suburbs,20013
PROP_05054,2025-11-17,823536,4,3.0,3612,25284,2.5,0,1950,0,Metro City,10002
PROP_05055,2026-03-14,367275,2,2.0,2075,4150,1.0,0,1988,0,Greenwood Valley,40082
PROP_05056,2026-04-14,279240,4,2.0,2327,11635,1.5,0,2009,0,Greenwood Valley,40082
PROP_05057,2026-04-04,454028,2,2.5,2036,4072,2.0,0,2015,0,Greenwood Valley,40081
PROP_05058,2026-01-29,310104,4,1.5,1416,5664,2.0,0,1974,0,Greenwood Valley,40082
PROP_05059,2026-05-03,205840,1,1.0,1240,4960,1.5,0,1990,0,Tech Park District,30046
PROP_05060,2025-12-04,232915,3,2.0,1259,2518,1.0,0,1997,2017,Greenwood Valley,40082
PROP_05061,2026-01-18,417876,2,1.5,2154,6462,2.0,0,2005,0,Coastal Suburbs,20012
PROP_05062,2025-07-29,113708,4,2.0,868,4340,1.0,0,1963,0,Tech Park District,30046
PROP_05063,2025-07-20,1300698,5,2.5,3441,24087,2.0,0,1970,0,Greenwood Valley,40081
PROP_05064,2026-05-04,250776,2,2.5,1458,2916,1.5,0,2004,0,Metro City,10001
PROP_05065,2025-09-22,268755,1,2.5,1311,3933,1.0,0,2014,2024,Coastal Suburbs,20011
PROP_05066,2025-06-02,1049848,4,3.0,2508,15048,2.0,1,1961,0,Greenwood Valley,40081
PROP_05067,2025-11-22,1237896,6,4.0,4168,29176,2.5,0,1972,0,Greenwood Valley,40082
PROP_05068,2025-11-29,1082976,4,4.0,3112,18672,3.0,0,2013,0,Greenwood Valley,40081
PROP_05069,2026-04-21,999220,4,3.0,4252,12756,3.0,0,1960,0,Greenwood Valley,40081
PROP_05070,2025-10-28,936270,4,4.0,3030,18180,2.0,0,2010,0,Metro City,10004
PROP_05071,2026-03-08,240669,3,1.5,1683,8415,2.0,0,2007,0,Tech Park District,30045
PROP_05072,2026-02-23,229392,3,1.0,1062,2124,1.5,0,2015,0,Tech Park District,30045
PROP_05073,2025-12-09,440058,3,2.0,2066,12396,1.5,0,1966,0,Coastal Suburbs,20012
PROP_05074,2026-05-26,4775408,7,6.0,6941,90233,2.5,0,1959,0,Greenwood Valley,40081
PROP_05075,2025-07-25,160160,3,1.5,1040,4160,1.0,0,2000,0,Coastal Suburbs,20012
PROP_05076,2025-06-24,375573,2,2.5,1797,7188,1.5,0,1974,0,Metro City,10001
PROP_05077,2025-08-24,252673,4,1.5,1121,5605,1.5,1,2005,0,Coastal Suburbs,20012
PROP_05078,2026-02-08,261568,1,2.0,1072,3216,1.5,0,1984,0,Greenwood Valley,40082
PROP_05079,2025-08-11,576153,4,1.5,2371,11855,1.5,0,1989,0,Metro City,10004
PROP_05080,2025-12-27,126153,1,1.5,963,1926,1.5,0,1969,0,Metro City,10003
PROP_05081,2025-07-25,161462,3,1.0,1214,4856,1.5,0,1959,0,Greenwood Valley,40081
PROP_05082,2025-10-09,554598,1,2.5,2083,8332,2.0,0,1950,2022,Metro City,10004
PROP_05083,2026-04-09,1201769,5,3.0,3329,19974,2.5,0,1987,0,Coastal Suburbs,20013
PROP_05084,2025-09-09,404002,2,2.5,1947,7788,1.5,0,1986,2022,Coastal Suburbs,20013
PROP_05085,2025-09-05,822393,6,3.5,3861,27027,2.5,0,1968,0,Coastal Suburbs,20012
PROP_05086,2025-08-01,291875,1,1.0,2335,9340,1.5,0,2002,0,Metro City,10004
PROP_05087,2025-12-19,256250,4,2.5,2050,8200,2.0,0,2013,0,Tech Park District,30045
PROP_05088,2025-09-19,755820,6,3.5,2470,14820,2.5,0,1983,0,Metro City,10003
PROP_05089,2026-01-21,963585,6,3.0,2793,13965,3.0,0,2000,0,Greenwood Valley,40081
PROP_05090,2025-09-06,1368549,4,4.0,3899,19495,3.0,0,1959,0,Tech Park District,30045
PROP_05091,2025-11-21,226440,2,1.5,1110,5550,2.0,0,2004,0,Greenwood Valley,40081
PROP_05092,2025-07-26,186184,3,1.5,1369,2738,1.5,0,1988,0,Coastal Suburbs,20012
PROP_05093,2025-12-30,262798,4,1.0,1411,7055,2.0,0,1959,2019,Metro City,10004
PROP_05094,2025-06-24,889170,5,3.5,2770,11080,2.0,0,2004,0,Greenwood Valley,40082
PROP_05095,2026-04-21,323510,4,1.0,1903,9515,2.0,0,1979,2016,Tech Park District,30046
PROP_05096,2026-05-11,458780,4,1.5,2260,13560,2.0,0,2011,0,Tech Park District,30045
PROP_05097,2026-03-29,274584,2,1.0,2019,4038,2.0,0,1969,0,Coastal Suburbs,20012
PROP_05098,2025-08-03,1095786,4,3.0,3581,10743,2.0,0,2001,0,Tech Park District,30045
PROP_05099,2026-01-17,259752,3,2.5,1644,3288,2.0,0,2015,0,Metro City,10004
PROP_05100,2026-01-21,269184,1,1.0,2103,6309,1.0,0,1969,0,Tech Park District,30045
PROP_05101,2026-05-04,413201,3,1.5,1749,8745,2.0,0,1958,2020,Metro City,10003
PROP_05102,2026-03-29,1341450,6,4.0,4065,20325,3.0,0,1952,0,Tech Park District,30045
PROP_05103,2026-02-14,862600,6,3.5,3040,18240,2.0,0,2014,2025,Metro City,10003
PROP_05104,2025-08-08,272840,1,1.5,1795,5385,2.0,0,1971,0,Tech Park District,30046
PROP_05105,2026-02-11,331650,4,1.5,1650,8250,2.0,0,1997,0,Tech Park District,30046
PROP_05106,2025-06-03,313872,2,2.5,1509,7545,1.0,0,2002,0,Tech Park District,30046
PROP_05107,2026-02-27,565082,4,3.0,2534,20272,3.0,0,2004,0,Tech Park District,30046
PROP_05108,2025-06-25,327470,2,2.0,2290,11450,1.0,0,1991,0,Greenwood Valley,40081
PROP_05109,2026-03-11,229772,3,1.5,1054,3162,1.0,0,1954,0,Metro City,10001
PROP_05110,2026-01-08,790088,5,4.0,2782,13910,2.5,0,1999,0,Greenwood Valley,40082
PROP_05111,2026-03-27,274944,4,2.5,1432,7160,2.0,0,1993,0,Coastal Suburbs,20013
PROP_05112,2026-02-03,270135,1,1.0,2001,8004,2.0,0,1995,0,Tech Park District,30045
PROP_05113,2026-02-16,409910,4,1.5,2290,9160,2.0,0,1962,0,Coastal Suburbs,20011
PROP_05114,2025-08-30,307152,1,1.5,1264,2528,1.0,0,2011,0,Coastal Suburbs,20011
PROP_05115,2026-05-21,133688,4,2.0,983,1966,2.0,0,1950,0,Greenwood Valley,40082
PROP_05116,2026-03-24,236900,4,2.5,1150,3450,1.5,0,1994,0,Coastal Suburbs,20013
PROP_05117,2025-08-28,779640,5,3.0,3560,24920,2.0,0,1956,0,Greenwood Valley,40081
PROP_05118,2025-08-05,2127037,4,3.5,3330,26640,2.0,1,1989,2020,Tech Park District,30046
PROP_05119,2025-07-24,189520,4,2.0,920,4600,1.0,0,1976,0,Coastal Suburbs,20013
PROP_05120,2025-12-16,390432,2,2.5,1992,5976,1.5,1,1958,0,Coastal Suburbs,20013
PROP_05121,2026-05-03,297180,1,2.5,1524,3048,1.5,0,1977,0,Coastal Suburbs,20012
PROP_05122,2026-04-04,339426,4,2.5,1557,3114,1.5,0,1972,0,Metro City,10003
PROP_05123,2026-04-07,604824,4,3.0,2552,7656,3.0,0,1969,0,Tech Park District,30046
PROP_05124,2025-11-12,275120,1,2.0,1520,4560,1.5,0,1964,0,Metro City,10001
PROP_05125,2026-02-14,1023816,4,3.5,2942,8826,3.0,0,1970,0,Tech Park District,30045
PROP_05126,2025-12-14,375306,4,1.0,1762,5286,2.0,0,1962,0,Coastal Suburbs,20012
PROP_05127,2026-01-01,186888,4,2.5,1198,4792,2.0,0,1978,0,Metro City,10002
PROP_05128,2026-04-08,352800,4,2.0,1440,4320,1.5,0,1954,0,Greenwood Valley,40082
PROP_05129,2026-05-21,312800,4,1.5,1840,7360,1.0,0,1964,0,Tech Park District,30045
PROP_05130,2025-10-06,222890,2,1.0,1438,5752,1.5,0,2011,0,Metro City,10003
PROP_05131,2025-10-19,172018,3,1.5,1117,4468,1.5,0,2013,0,Metro City,10003
PROP_05132,2025-12-21,209280,3,2.0,960,1920,1.5,0,1970,0,Coastal Suburbs,20013
PROP_05133,2025-11-23,6404978,8,6.0,5289,68757,2.5,1,1965,2022,Greenwood Valley,40081
PROP_05134,2025-10-29,645841,6,2.5,2513,20104,3.0,0,2004,0,Greenwood Valley,40081
PROP_05135,2026-01-18,370928,2,1.0,1552,3104,2.0,0,1986,0,Greenwood Valley,40081
PROP_05136,2025-08-08,340515,3,1.5,2115,4230,2.0,0,2003,0,Metro City,10001
PROP_05137,2025-08-10,553611,2,2.0,2099,8396,2.0,0,1954,2019,Coastal Suburbs,20011
PROP_05138,2025-12-29,200925,3,2.0,1175,3525,1.0,0,2010,0,Coastal Suburbs,20012
PROP_05139,2026-04-05,168149,4,2.5,929,4645,1.5,0,1994,0,Tech Park District,30045
PROP_05140,2026-05-25,495380,4,1.5,1598,3196,1.5,0,1996,2021,Tech Park District,30046
PROP_05141,2026-02-18,248032,1,1.5,1348,6740,1.5,0,1985,0,Tech Park District,30045
PROP_05142,2025-11-01,405166,1,1.0,2342,4684,1.0,0,1968,0,Tech Park District,30046
PROP_05143,2026-05-26,337194,4,1.0,2358,11790,1.5,0,2008,0,Metro City,10002
PROP_05144,2026-03-08,154752,2,1.5,992,2976,1.5,0,2014,0,Metro City,10001
PROP_05145,2025-11-08,105651,4,1.0,819,3276,1.5,0,1985,0,Metro City,10004
PROP_05146,2026-05-31,284950,4,2.5,1640,6560,2.0,0,1990,2025,Metro City,10001
PROP_05147,2026-03-11,471282,2,1.5,2058,6174,1.5,0,1994,0,Coastal Suburbs,20012
PROP_05148,2026-04-20,822308,6,3.0,2462,12310,2.5,0,1996,0,Tech Park District,30046
PROP_05149,2025-09-20,286254,1,2.5,1178,7068,2.0,0,2011,0,Coastal Suburbs,20011
PROP_05150,2025-09-11,398780,2,1.0,2032,12192,2.0,0,2007,2018,Coastal Suburbs,20012
PROP_05151,2025-09-16,457344,1,1.5,2382,4764,1.0,0,1955,0,Tech Park District,30045
PROP_05152,2026-04-16,251464,2,2.0,1849,7396,2.0,0,2013,0,Coastal Suburbs,20011
PROP_05153,2025-10-27,375423,4,1.5,1359,2718,1.5,0,2011,2022,Tech Park District,30046
PROP_05154,2026-05-18,1655137,6,3.0,4370,34960,2.0,0,2010,2024,Greenwood Valley,40082
PROP_05155,2025-11-24,281728,1,2.0,2201,11005,2.0,0,1961,0,Metro City,10002
PROP_05156,2026-05-11,627725,2,1.5,2110,12660,1.5,0,1954,2019,Tech Park District,30046
PROP_05157,2025-08-07,413522,4,1.5,2078,8312,2.0,0,1989,0,Tech Park District,30045
PROP_05158,2026-05-30,350126,3,2.0,1967,11802,1.5,0,1998,0,Greenwood Valley,40082
PROP_05159,2026-04-29,162960,2,1.5,840,4200,2.0,0,1958,0,Metro City,10001
PROP_05160,2025-08-31,772208,5,3.0,2672,21376,2.0,0,1991,0,Tech Park District,30046
PROP_05161,2026-02-13,1309936,4,2.5,4309,17236,3.0,0,1956,0,Tech Park District,30045
PROP_05162,2026-03-05,265856,2,1.5,1072,2144,2.0,0,1976,0,Greenwood Valley,40082
PROP_05163,2026-05-22,331698,2,2.0,1874,9370,1.5,0,1999,0,Coastal Suburbs,20011
PROP_05164,2026-04-23,298870,1,2.5,2299,9196,1.0,0,1987,0,Coastal Suburbs,20011
PROP_05165,2025-11-13,300702,1,2.5,2179,13074,2.0,0,1979,0,Greenwood Valley,40081
PROP_05166,2026-05-30,264990,4,2.5,1210,2420,1.5,0,1976,0,Metro City,10003
PROP_05167,2025-07-30,337270,1,1.0,2326,11630,2.0,0,1971,0,Greenwood Valley,40082
PROP_05168,2025-11-28,325424,3,2.0,1849,11094,2.0,0,1958,0,Tech Park District,30045
PROP_05169,2026-03-15,559680,1,2.0,2112,4224,2.0,0,2003,2019,Coastal Suburbs,20012
PROP_05170,2026-02-01,207616,2,1.0,1622,8110,1.0,0,1980,0,Coastal Suburbs,20011
PROP_05171,2026-03-26,897590,6,3.5,2888,23104,3.0,1,1975,0,Tech Park District,30046
PROP_05172,2026-03-20,188281,1,1.0,1205,4820,2.0,0,1996,2016,Tech Park District,30046
